 --------~Onbekend
 0363AK08~Amsterdam;Kazernebuurt
 0363BA01~Amsterdam;Afrikahaven
 0363BA02~Amsterdam;Amerikahaven
 0363BA03~Amsterdam;Westhaven-Noord
 0363BA04~Amsterdam;Petroleumhaven
 0363BA05~Amsterdam;Vervoerscentrum
 0363BA06~Amsterdam;Westhaven-Zuid
 0363BB01~Amsterdam;Coenhaven
 0363BB02~Amsterdam;Vlothaven
 0363BB03~Amsterdam;Minervahaven-Noordoost
 0363BB04~Amsterdam;Minervahaven-Noordwest
 0363BB05~Amsterdam;Minervahaven-Zuidwest
 0363BB06~Amsterdam;Minervahaven-Zuidoost
 0363BB07~Amsterdam;Alfa-driehoek
 0363BB08~Amsterdam;Hemknoop-Noord
 0363EA01~Amsterdam;Isolatorbuurt
 0363EA02~Amsterdam;Contactbuurt
 0363EA03~Amsterdam;Woon- en Groengebied Sloterdijk
 0363EB01~Amsterdam;Hemknoop-Zuid
 0363EB02~Amsterdam;Overbraker Binnenpolder
 0363EB03~Amsterdam;Zaanstraat emplacement
 0363EB04~Amsterdam;Spaarndammerbuurt-Noordwest
 0363EB05~Amsterdam;Spaarndammerbuurt-Midden
 0363EB06~Amsterdam;Spaarndammerbuurt-Zuidwest
 0363EB07~Amsterdam;Spaarndammerbuurt-Noordoost
 0363EB08~Amsterdam;Zeeheldenbuurt
 0363EB09~Amsterdam;Westergasfabriek
 0363EB10~Amsterdam;Spaarndammerbuurt-Zuidoost
 0363EC01~Amsterdam;Houthavens-West
 0363EC02~Amsterdam;Houthavens-Oost
 0363ED01~Amsterdam;Kolenkitbuurt-Noord
 0363ED02~Amsterdam;Kolenkitbuurt-Zuid
 0363ED03~Amsterdam;Laan van Spartaan
 0363ED04~Amsterdam;Robert Scottbuurt-West
 0363EE01~Amsterdam;Bosleeuw
 0363EE02~Amsterdam;Gibraltarbuurt
 0363EE03~Amsterdam;Bedrijventerrein Landlust
 0363EE04~Amsterdam;Landlust-Noord
 0363EE05~Amsterdam;Erasmusparkbuurt-Oost
 0363EE06~Amsterdam;Landlust-Zuid
 0363EF01~Amsterdam;Robert Scottbuurt-Oost
 0363EF02~Amsterdam;Erasmusparkbuurt-West
 0363EG01~Amsterdam;Bedrijvencentrum Westerkwartier
 0363EG02~Amsterdam;GWL-terrein
 0363EG03~Amsterdam;Markthallen
 0363EG04~Amsterdam;Marcanti
 0363EH01~Amsterdam;Westerstaatsman
 0363EH02~Amsterdam;Fannius Scholtenbuurt
 0363EH03~Amsterdam;Staatsliedenbuurt-Noordoost
 0363EH04~Amsterdam;De Wittenbuurt-Noord
 0363EH05~Amsterdam;De Wittenbuurt-Zuid
 0363EH06~Amsterdam;Buyskade e.o.
 0363EJ01~Amsterdam;Frederik Hendrikbuurt-Noord
 0363EJ02~Amsterdam;Frederik Hendrikbuurt-Zuidwest
 0363EJ03~Amsterdam;Frederik Hendrikbuurt-Zuidoost
 0363EK01~Amsterdam;Mercatorpark
 0363EK02~Amsterdam;Orteliusbuurt-Noord
 0363EK03~Amsterdam;Jan Maijenbuurt
 0363EK04~Amsterdam;John Franklinbuurt
 0363EL01~Amsterdam;Pieter van der Doesbuurt
 0363EL02~Amsterdam;Trompbuurt
 0363EL03~Amsterdam;Geuzenhofbuurt
 0363EM01~Amsterdam;Orteliusbuurt-Midden
 0363EM02~Amsterdam;Balboaplein e.o.
 0363EM03~Amsterdam;Orteliusbuurt-Zuid
 0363EM04~Amsterdam;Columbusplein e.o.
 0363EN01~Amsterdam;Filips van Almondekwartier
 0363EN02~Amsterdam;Kortenaerkwartier
 0363EN03~Amsterdam;Van Brakelkwartier
 0363EN04~Amsterdam;De Wester Quartier
 0363EP01~Amsterdam;Bellamybuurt-Noord
 0363EP02~Amsterdam;Bellamybuurt-Zuid
 0363EQ01~Amsterdam;Da Costabuurt-Noord
 0363ER01~Amsterdam;Postjeskade e.o.
 0363ER02~Amsterdam;Paramariboplein e.o.
 0363ES01~Amsterdam;Lootsbuurt
 0363ES02~Amsterdam;Borgerbuurt
 0363ES03~Amsterdam;Da Costabuurt-Zuid
 0363ET01~Amsterdam;Cremerbuurt-West
 0363ET02~Amsterdam;Vondelparkbuurt-West
 0363EU01~Amsterdam;Cremerbuurt-Oost
 0363EU02~Amsterdam;WG-terrein
 0363EU03~Amsterdam;Helmersbuurt-Oost
 0363EV01~Amsterdam;Vondelparkbuurt-Midden
 0363EV02~Amsterdam;Vondelparkbuurt-Oost
 0363FA01~Amsterdam;Sloterdijk De Heining
 0363FA02~Amsterdam;Sloterdijk Poort-Noord
 0363FA03~Amsterdam;Sloterdijk Poort-Zuid
 0363FA04~Amsterdam;Sloterdijk Rhônepark
 0363FA05~Amsterdam;Sloterdijk Donauhoek
 0363FA06~Amsterdam;Bretten-West
 0363FA07~Amsterdam;Bretten-Oost
 0363FA08~Amsterdam;Sloterdijk Stationskwartier
 0363FB01~Amsterdam;Osdorper Binnenpolder
 0363FB02~Amsterdam;De Eendracht
 0363FB03~Amsterdam;Ruys de Beerenbrouckbuurt
 0363FB04~Amsterdam;Eendrachtspark
 0363FB05~Amsterdam;Van Tijenbuurt
 0363FB06~Amsterdam;Dudokbuurt
 0363FB07~Amsterdam;Bakemabuurt
 0363FB08~Amsterdam;Wegener Sleeswijkbuurt
 0363FC01~Amsterdam;Jan de Louterbuurt
 0363FC02~Amsterdam;Lodewijk van Deysselbuurt
 0363FC03~Amsterdam;Confuciusbuurt
 0363FD01~Amsterdam;Arondeusbuurt
 0363FD02~Amsterdam;Coronelbuurt
 0363FD03~Amsterdam;Meerwaldtbuurt
 0363FD04~Amsterdam;Dobbebuurt
 0363FE01~Amsterdam;Dichtersbuurt
 0363FE02~Amsterdam;Louis Couperusbuurt
 0363FE03~Amsterdam;Noordoever Sloterplas
 0363FE04~Amsterdam;Sloterpark
 0363FF01~Amsterdam;Osdorper Bovenpolder
 0363FF02~Amsterdam;Ookmeer
 0363FF03~Amsterdam;Bedrijvenpark Lutkemeer
 0363FG01~Amsterdam;Middelveldsche Akerpolder
 0363FG02~Amsterdam;De Aker-West
 0363FG03~Amsterdam;De Aker-Oost
 0363FH01~Amsterdam;Bedrijvencentrum Osdorp
 0363FH02~Amsterdam;Dijkgraafpleinbuurt
 0363FJ01~Amsterdam;Reimerswaal
 0363FJ02~Amsterdam;Botteskerkbuurt
 0363FJ03~Amsterdam;Zuidwestkwadrant-Noord
 0363FJ04~Amsterdam;Zuidwestkwadrant-Zuid
 0363FK01~Amsterdam;Wildeman
 0363FK02~Amsterdam;Meer en Oever
 0363FK03~Amsterdam;Osdorpplein e.o.
 0363FK04~Amsterdam;Calandlaan/Lelylaan
 0363FK05~Amsterdam;Osdorp-Zuidoost
 0363FL01~Amsterdam;Oostoever Sloterplas
 0363FL02~Amsterdam;Emanuel van Meterenbuurt
 0363FL03~Amsterdam;Jacob Geelbuurt
 0363FM01~Amsterdam;Lucas/Andreasziekenhuis e.o.
 0363FM02~Amsterdam;Overtoomse Veld-Noord
 0363FM03~Amsterdam;Rembrandtpark-Noord
 0363FM04~Amsterdam;Overtoomse Veld-Zuid
 0363FM05~Amsterdam;Rembrandtpark-Zuid
 0363FM06~Amsterdam;Johan Jongkindbuurt
 0363FN01~Amsterdam;Louis Crispijnbuurt
 0363FN02~Amsterdam;Jacques Veltmanbuurt
 0363FN03~Amsterdam;Medisch Centrum Slotervaart
 0363FN04~Amsterdam;Staalmanbuurt
 0363FP01~Amsterdam;Schipluidenbuurt
 0363FP02~Amsterdam;Koningin Wilhelminaplein
 0363FP03~Amsterdam;Andreasterrein
 0363FP04~Amsterdam;Delflandpleinbuurt-West
 0363FP05~Amsterdam;Delflandpleinbuurt-Oost
 0363FP06~Amsterdam;Riekerhaven
 0363FQ01~Amsterdam;Dorp Sloten
 0363FQ02~Amsterdam;Nieuw-Sloten-Noordwest
 0363FQ03~Amsterdam;Nieuw-Sloten-Noordoost
 0363FQ04~Amsterdam;Nieuw-Sloten-Zuidwest
 0363FQ05~Amsterdam;Belgiëplein e.o.
 0363FQ06~Amsterdam;Nieuw-Sloten-Zuidoost
 0363FQ07~Amsterdam;Sloterweg e.o.
 0363FQ08~Amsterdam;Park Haagseweg
 0363FQ09~Amsterdam;Riekerpolder
 0363FQ10~Amsterdam;Nieuwe Meer
 0363KA01~Amsterdam;Westlandgrachtbuurt
 0363KA02~Amsterdam;Surinamepleinbuurt
 0363KA03~Amsterdam;Legmeerpleinbuurt
 0363KA04~Amsterdam;Aalsmeerwegbuurt-West
 0363KA05~Amsterdam;Aalsmeerwegbuurt-Oost
 0363KA06~Amsterdam;Bedrijventerrein Schinkel
 0363KB01~Amsterdam;Schinkelbuurt-Noord
 0363KB02~Amsterdam;Schinkelbuurt-Zuid
 0363KC01~Amsterdam;Vondelpark-West
 0363KC02~Amsterdam;Willemsparkbuurt-Noord
 0363KC03~Amsterdam;Valeriusbuurt-West
 0363KC04~Amsterdam;Valeriusbuurt-Oost
 0363KD01~Amsterdam;Vondelpark-Oost
 0363KD02~Amsterdam;Cornelis Schuytbuurt
 0363KD03~Amsterdam;Concertgebouwbuurt
 0363KD04~Amsterdam;P.C. Hooftbuurt
 0363KD05~Amsterdam;Museumplein
 0363KD06~Amsterdam;Banpleinbuurt
 0363KD07~Amsterdam;Hondecoeterbuurt
 0363KD08~Amsterdam;Johannes Vermeerbuurt
 0363KD09~Amsterdam;Duivelseiland
 0363KD10~Amsterdam;Harmoniehofbuurt
 0363KE01~Amsterdam;Frans Halsbuurt
 0363KE02~Amsterdam;Gerard Doubuurt
 0363KE03~Amsterdam;Hercules Seghersbuurt
 0363KE04~Amsterdam;Sarphatiparkbuurt
 0363KE05~Amsterdam;Hemonybuurt
 0363KF01~Amsterdam;Cornelis Troostbuurt
 0363KF02~Amsterdam;Lizzy Ansinghbuurt
 0363KF03~Amsterdam;Van der Helstpleinbuurt
 0363KF04~Amsterdam;Willibrordusbuurt
 0363KG01~Amsterdam;BurgemeesterTellegenbuurt-West
 0363KG02~Amsterdam;Burgemeester Tellegenbuurt-Oost
 0363KG03~Amsterdam;Diamantbuurt
 0363KH01~Amsterdam;Bertelmanpleinbuurt
 0363KH02~Amsterdam;Olympisch Stadion e.o.
 0363KH03~Amsterdam;Marathonbuurt-West
 0363KH04~Amsterdam;Marathonbuurt-Oost
 0363KH05~Amsterdam;Van Tuyllbuurt
 0363KH06~Amsterdam;IJsbaanpad e.o.
 0363KJ01~Amsterdam;Hiltonbuurt
 0363KJ02~Amsterdam;Minervabuurt-Noord
 0363KJ03~Amsterdam;Minervabuurt-Midden
 0363KJ04~Amsterdam;Minervabuurt-Zuid
 0363KJ05~Amsterdam;Beethovenbuurt
 0363KJ06~Amsterdam;Diepenbrockbuurt
 0363KK01~Amsterdam;Wielingenbuurt
 0363KK02~Amsterdam;Scheldebuurt-West
 0363KK03~Amsterdam;Scheldebuurt-Midden
 0363KK04~Amsterdam;Scheldebuurt-Oost
 0363KK05~Amsterdam;Veluwebuurt
 0363KK06~Amsterdam;Kop Zuidas
 0363KL01~Amsterdam;IJselbuurt-West
 0363KL02~Amsterdam;IJselbuurt-Oost
 0363KM01~Amsterdam;Kromme Mijdrechtbuurt
 0363KM02~Amsterdam;Rijnbuurt-West
 0363KM03~Amsterdam;Rijnbuurt-Midden
 0363KM04~Amsterdam;Rijnbuurt-Oost
 0363KM05~Amsterdam;Zorgvlied
 0363KN01~Amsterdam;Prinses Irenebuurt
 0363KN02~Amsterdam;Beatrixpark
 0363KP01~Amsterdam;Zuidas-Noord
 0363KP02~Amsterdam;RAI
 0363KP03~Amsterdam;VU-kwartier
 0363KP04~Amsterdam;Zuidas-Zuid
 0363KP05~Amsterdam;Vivaldi
 0363KQ01~Amsterdam;Amsterdamse Bos
 0363KQ02~Amsterdam;Zuiderhof
 0363KQ03~Amsterdam;Buitenveldert-West-Midden
 0363KQ04~Amsterdam;Gelderlandpleinbuurt
 0363KQ05~Amsterdam;Buitenveldert-Zuidwest
 0363KQ06~Amsterdam;Buitenveldert-Zuid-Midden
 0363KR01~Amsterdam;De Klenckebuurt
 0363KR02~Amsterdam;Buitenveldert-Oost-Midden
 0363KR03~Amsterdam;Buitenveldert-Zuidoost
 0363KR04~Amsterdam;Amstelpark
 0363MA01~Amsterdam;Java-eiland
 0363MA02~Amsterdam;KNSM-eiland
 0363MA03~Amsterdam;Oostelijke Handelskade
 0363MA04~Amsterdam;Rietlanden
 0363MA05~Amsterdam;Sporenburg
 0363MA06~Amsterdam;Borneo
 0363MA07~Amsterdam;Entrepot-Noordwest
 0363MA08~Amsterdam;Bedrijvengebied Veelaan
 0363MA09~Amsterdam;Architectenbuurt
 0363MA10~Amsterdam;Cruquiusbuurt
 0363MA11~Amsterdam;Bedrijvengebied Zeeburgerkade
 0363MB01~Amsterdam;Weesperzijde-Noord
 0363MB02~Amsterdam;Weesperzijde-Midden/Zuid
 0363MB03~Amsterdam;Parooldriehoek
 0363MC01~Amsterdam;Oosterparkbuurt-Noordwest
 0363MC02~Amsterdam;Oosterpark
 0363MC03~Amsterdam;Oosterparkbuurt-Zuidwest
 0363MC04~Amsterdam;Oosterparkbuurt-Zuidoost
 0363MD01~Amsterdam;Transvaalbuurt-West
 0363MD02~Amsterdam;Transvaalbuurt-Oost
 0363ME01~Amsterdam;Dapperbuurt-Noord
 0363ME02~Amsterdam;Dapperbuurt-Zuid
 0363ME03~Amsterdam;Oostpoort
 0363MF01~Amsterdam;Timorpleinbuurt-Noord
 0363MF02~Amsterdam;Timorpleinbuurt-Zuid
 0363MF03~Amsterdam;Ambonpleinbuurt
 0363MG01~Amsterdam;Makassarpleinbuurt
 0363MG02~Amsterdam;Zeeburgerdijk-Oost
 0363MG03~Amsterdam;Sumatraplantsoenbuurt
 0363MG04~Amsterdam;Flevopark
 0363MH01~Amsterdam;Sluisbuurt
 0363MH02~Amsterdam;Sportheldenbuurt
 0363MH03~Amsterdam;Oostpunt Zeeburgereiland
 0363MH04~Amsterdam;Baaibuurt-West
 0363MH05~Amsterdam;Baaibuurt-Oost
 0363MH06~Amsterdam;Bovendiep/Diemerpark
 0363MJ01~Amsterdam;Steigereiland-Zuid
 0363MJ02~Amsterdam;Steigereiland-Noord
 0363MJ03~Amsterdam;Rieteilanden-West
 0363MJ04~Amsterdam;Joris Ivenspleinbuurt
 0363MJ05~Amsterdam;Ed Pelsterparkbuurt
 0363MK01~Amsterdam;Buiteneiland
 0363MK02~Amsterdam;Pampusbuurt-West
 0363MK03~Amsterdam;Pampusbuurt-Oost
 0363MK04~Amsterdam;Centrumeiland
 0363MK05~Amsterdam;Muidenbuurt-West
 0363ML01~Amsterdam;Havenkwartier IJburg
 0363ML02~Amsterdam;Theo van Goghparkbuurt
 0363ML03~Amsterdam;Rieteiland-Oost
 0363MM01~Amsterdam;Van der Kunbuurt
 0363MM02~Amsterdam;De Eenhoorn
 0363MM03~Amsterdam;Don Bosco
 0363MM04~Amsterdam;Julianapark
 0363MM05~Amsterdam;Frankendael
 0363MM06~Amsterdam;Tuindorp Amstelstation
 0363MM07~Amsterdam;De Wetbuurt
 0363MM08~Amsterdam;Tuindorp Frankendael
 0363MN01~Amsterdam;Linnaeusparkbuurt
 0363MN02~Amsterdam;Middenmeer-Noord
 0363MN03~Amsterdam;Middenmeer-Zuid
 0363MN04~Amsterdam;Science Park-Noord
 0363MN05~Amsterdam;Science Park-Zuid
 0363MN06~Amsterdam;Sportpark Middenmeer-Zuid
 0363MN07~Amsterdam;Sportpark Middenmeer-Noord
 0363MN08~Amsterdam;Park de Meer
 0363MN09~Amsterdam;Sportpark Voorland
 0363MP01~Amsterdam;Drieburg
 0363MP02~Amsterdam;Nieuwe Oosterbegraafplaats
 0363MP03~Amsterdam;Betondorp
 0363MQ01~Amsterdam;De Omval
 0363MQ02~Amsterdam;Overamstel
 0363MQ03~Amsterdam;Amstelglorie
 0363MQ04~Amsterdam;Amstelkwartier-West
 0363MQ05~Amsterdam;Amstelkwartier-Noord
 0363MQ06~Amsterdam;Amstelkwartier-Zuid
 0363MQ07~Amsterdam;Weespertrekvaart
 0363NA01~Amsterdam;Noorder IJplas
 0363NA02~Amsterdam;Melkweg/Oostzanerwerf
 0363NA03~Amsterdam;Walvisbuurt
 0363NA04~Amsterdam;Twiske-West
 0363NA05~Amsterdam;Oostzanerdijk
 0363NA06~Amsterdam;Circus/Kermisbuurt
 0363NA07~Amsterdam;Molenwijk
 0363NB01~Amsterdam;Cornelis Douwesterrein-West
 0363NB02~Amsterdam;Cornelis Douwesterrein-Oost
 0363NB03~Amsterdam;NDSM terrein
 0363NB04~Amsterdam;Buiksloterham-Zuid
 0363NB05~Amsterdam;Buiksloterham-Noord
 0363NB06~Amsterdam;Klaprozenbuurt
 0363NB07~Amsterdam;Overhoeks
 0363NC01~Amsterdam;Tuindorp Oostzaan-West
 0363NC02~Amsterdam;Tuindorp Oostzaan-Oost
 0363NC03~Amsterdam;Terrasdorp
 0363NC04~Amsterdam;De Bongerd
 0363ND01~Amsterdam;Twiske-Oost
 0363ND02~Amsterdam;Kadoelen
 0363NE01~Amsterdam;Banne-Noordwest
 0363NE02~Amsterdam;Banne-Noordoost
 0363NE03~Amsterdam;Banne-Zuidwest
 0363NE04~Amsterdam;Banne-Zuidoost
 0363NE05~Amsterdam;Buiksloterbreek
 0363NE06~Amsterdam;Marjoleinterrein
 0363NF01~Amsterdam;Buiksloterdijk-West
 0363NF02~Amsterdam;Buiksloterdijk-Oost
 0363NF03~Amsterdam;Nieuwendammerdijk-West
 0363NF04~Amsterdam;Nieuwendammerdijk-Oost
 0363NF05~Amsterdam;Nieuwendammerdijk-Zuid
 0363NG01~Amsterdam;Elzenhagen-Noord
 0363NG02~Amsterdam;Elzenhagen-Zuid
 0363NG03~Amsterdam;Nintemanterrein
 0363NH01~Amsterdam;Buikslotermeer-Noord
 0363NH02~Amsterdam;De Kleine Wereld
 0363NH03~Amsterdam;Loenermark
 0363NH04~Amsterdam;Buikslotermeerplein
 0363NH05~Amsterdam;Plan van Gool
 0363NH06~Amsterdam;Rode Kruisbuurt
 0363NJ01~Amsterdam;Markengouw-Noord
 0363NJ02~Amsterdam;Markengouw-Midden
 0363NJ03~Amsterdam;Markengouw-Zuid
 0363NJ04~Amsterdam;Werengouw-Noord
 0363NJ05~Amsterdam;Werengouw-Midden
 0363NJ06~Amsterdam;Werengouw-Zuid
 0363NK01~Amsterdam;Bloemenbuurt-Noord
 0363NK02~Amsterdam;Bloemenbuurt-Zuid
 0363NK03~Amsterdam;Van der Pekbuurt
 0363NL01~Amsterdam;Vogelbuurt-Noord
 0363NL02~Amsterdam;Vliegenbos
 0363NL03~Amsterdam;Vogelbuurt-Zuid
 0363NL04~Amsterdam;IJplein e.o.
 0363NM01~Amsterdam;Blauwe Zand
 0363NN01~Amsterdam;Tuindorp Nieuwendam-West
 0363NN02~Amsterdam;Tuindorp Nieuwendam-Oost
 0363NP01~Amsterdam;Hamerstraatkwartier-West
 0363NP02~Amsterdam;Hamerstraatkwartier-Oost
 0363NP03~Amsterdam;Bedrijventerrein Nieuwendammerdijk
 0363NQ01~Amsterdam;Noorderstrook-West
 0363NQ02~Amsterdam;Noorderstrook-Oost
 0363NQ03~Amsterdam;Zunderdorp
 0363NQ04~Amsterdam;Schellingwoude-West
 0363NQ05~Amsterdam;Schellingwoude-Oost
 0363NQ06~Amsterdam;Schellingwoude-Noord
 0363NQ07~Amsterdam;Zwarte Gouw
 0363NQ08~Amsterdam;Holysloot
 0363NQ09~Amsterdam;Ransdorp
 0363NQ10~Amsterdam;Durgerdam
 0363SA01~Amsterdam;Landelijk gebied Driemond
 0363SA02~Amsterdam;Dorp Driemond
 0363SB01~Amsterdam;Weespersluis-Noord
 0363SB02~Amsterdam;Waterrijk
 0363SB03~Amsterdam;Lanenrijk
 0363SB04~Amsterdam;Vechtrijk
 0363SB05~Amsterdam;Leeuwenveld
 0363SB06~Amsterdam;Bedrijventerrein Nijverheidslaan
 0363SC01~Amsterdam;Bedrijventerrein-Noord Weesp
 0363SC02~Amsterdam;Hogewey-Noord
 0363SC03~Amsterdam;Hogewey-Midden
 0363SC04~Amsterdam;Hogewey-Zuid
 0363SC05~Amsterdam;Weesp Dichtersbuurt
 0363SC06~Amsterdam;Weesp Schildersbuurt
 0363SD01~Amsterdam;Herensingelkwartier
 0363SD02~Amsterdam;Bedrijventerrein Van Houten
 0363SD03~Amsterdam;Weesp Centrum
 0363SD04~Amsterdam;Weesp-Zuid I
 0363SD05~Amsterdam;Weesp-Zuid II
 0363SD06~Amsterdam;De Klomp
 0363SE01~Amsterdam;Aetsveldsepolder
 0363SE02~Amsterdam;Aetsveld-Zuid
 0363SE03~Amsterdam;Aetsveld-Noord
 0363SE04~Amsterdam;Oostelijke Vechtoever
 0363TA01~Amsterdam;Hoofdcentrum-Zuidoost
 0363TA02~Amsterdam;Amstel III deel C/D-Noord
 0363TA03~Amsterdam;Amstel III deel A/B-Noord
 0363TA04~Amsterdam;Amstel III deel C/D-Zuid
 0363TA05~Amsterdam;Amstel III deel A/B-Zuid
 0363TA06~Amsterdam;AMC
 0363TA07~Amsterdam;Hoge Dijk
 0363TB01~Amsterdam;Venserpolder-West
 0363TB02~Amsterdam;Venserpolder-Oost
 0363TC01~Amsterdam;D-buurt
 0363TC02~Amsterdam;F-buurt
 0363TC03~Amsterdam;Amsterdamse Poort
 0363TC04~Amsterdam;Vogeltjeswei
 0363TC05~Amsterdam;Nelson Mandelapark
 0363TD01~Amsterdam;Hoptille
 0363TD02~Amsterdam;Rechte H-buurt
 0363TD03~Amsterdam;Hakfort/Huigenbos
 0363TD04~Amsterdam;Huntum
 0363TE01~Amsterdam;E-buurt
 0363TE02~Amsterdam;G-buurt-West
 0363TE03~Amsterdam;G-buurt-Noord
 0363TF01~Amsterdam;G-buurt-Oost
 0363TF02~Amsterdam;Grunder/Koningshoef
 0363TF03~Amsterdam;Kantershof
 0363TG01~Amsterdam;Bijlmermuseum-Noord
 0363TG02~Amsterdam;Bijlmermuseum-Zuid
 0363TG03~Amsterdam;De Kameleon e.o.
 0363TH01~Amsterdam;Gooise Kant
 0363TH02~Amsterdam;Kortvoort
 0363TH03~Amsterdam;Kelbergen
 0363TH04~Amsterdam;K-buurt-Zuidwest
 0363TH05~Amsterdam;K-buurt-Zuidoost
 0363TJ01~Amsterdam;Holendrecht-West
 0363TJ02~Amsterdam;Holendrecht-Oost
 0363TJ03~Amsterdam;Holendrecht-Zuid
 0363TK01~Amsterdam;L-buurt
 0363TK02~Amsterdam;Gaasperpark
 0363TK03~Amsterdam;Gaasperplas
 0363TL01~Amsterdam;Reigersbos 1
 0363TL02~Amsterdam;Reigersbos 2
 0363TL03~Amsterdam;Reigersbos 3
 0363TL04~Amsterdam;Reigersbos 4
 0363TM01~Amsterdam;Gein 1
 0363TM02~Amsterdam;Gein 2
 0363TM03~Amsterdam;Gein 3
 0363TM04~Amsterdam;Gein 4
 03730101~Bergen (NH.);Bergen-Centrum
 03730102~Bergen (NH.);Van Reenen
 03730103~Bergen (NH.);Boschrand
 03730104~Bergen (NH.);Negen-Nessen
 03730105~Bergen (NH.);Landweg
 03730106~Bergen (NH.);Oudtburgh
 03730107~Bergen (NH.);De Rekere
 03730108~Bergen (NH.);Elkshove
 03730109~Bergen (NH.);Saenegheest
 03730110~Bergen (NH.);Tuin-en Oostdorp
 03730111~Bergen (NH.);Boendermaker
 03730112~Bergen (NH.);Kruidenbuurt
 03730113~Bergen (NH.);Conincx
 03730114~Bergen (NH.);Beekhove
 03730115~Bergen (NH.);Oldehove
 03730116~Bergen (NH.);Geest
 03730117~Bergen (NH.);Westdorp
 03730200~Bergen (NH.);Bergen aan Zee
 03730300~Bergen (NH.);Buitengebied Bergen
 03730400~Bergen (NH.);Egmond aan Zee
 03730401~Bergen (NH.);Prins Hendrik Stichting
 03730402~Bergen (NH.);Zuid I en II
 03730403~Bergen (NH.);Sportlaan
 03730500~Bergen (NH.);Egmond-Binnen
 03730501~Bergen (NH.);Rinnegom
 03730600~Bergen (NH.);Egmond aan den Hoef
 03730601~Bergen (NH.);Slotplan
 03730602~Bergen (NH.);Wimmenum
 03730609~Bergen (NH.);Verspreide huizen Egmondermeer
 03730700~Bergen (NH.);Schoorl met Bregtdorp
 03730701~Bergen (NH.);Schoorldam (gedeeltelijk)
 03730702~Bergen (NH.);Aagtdorp
 03730703~Bergen (NH.);Catrijp
 03730704~Bergen (NH.);Groet met Hargen
 03730705~Bergen (NH.);Camperduin
 03730709~Bergen (NH.);Verspreide huizen in de polders
 03750000~Beverwijk;Wijkertoren
 03750001~Beverwijk;Meerplein
 03750002~Beverwijk;Koningstraat
 03750003~Beverwijk;Burgerhartstraat
 03750004~Beverwijk;Sint Aagtendorp
 03750005~Beverwijk;Reguliersstraat
 03750100~Beverwijk;Vondellaan
 03750101~Beverwijk;Ronde Boogaard
 03750102~Beverwijk;Westerhout
 03750200~Beverwijk;Oranjebuurt
 03750201~Beverwijk;Oud Sportpark
 03750202~Beverwijk;Beijnes
 03750300~Beverwijk;Plantage
 03750301~Beverwijk;Oostertuinen
 03750302~Beverwijk;Kuenenplein
 03750303~Beverwijk;De Naald
 03750400~Beverwijk;Warande
 03750401~Beverwijk;De Horn
 03750500~Beverwijk;Westertuinen
 03750501~Beverwijk;Creutzberglaan
 03750502~Beverwijk;Binnenduin
 03750600~Beverwijk;Oosterwijk
 03750601~Beverwijk;Zwaansmeer
 03750700~Beverwijk;Bleriotlaan
 03750701~Beverwijk;Fokkerlaan
 03750702~Beverwijk;Wijkerbaan
 03750703~Beverwijk;Overbos
 03750800~Beverwijk;Wijk aan Zee
 03750801~Beverwijk;Industriegebied Hoogovens
 03750900~Beverwijk;De Pijp
 03750901~Beverwijk;Kagerweg
 03750902~Beverwijk;Wijkerbroek
 03751000~Beverwijk;Lanen
 03751001~Beverwijk;De Ladder Noord
 03751002~Beverwijk;De Ladder Zuid
 03751003~Beverwijk;Waterwijk
 03760101~Blaricum;Bijvanck
 03760102~Blaricum;Blaricum-Dorp
 03760103~Blaricum;Blaricummer Heide
 03760104~Blaricum;Blaricummermeent
 03760105~Blaricum;Crailo
 03760106~Blaricum;De Kampen
 03760107~Blaricum;Eemmeer-Blaricum
 03760108~Blaricum;Stichtsebrug
 03760109~Blaricum;Warandepark-De Eng
 03770000~Bloemendaal;Bloemendaal
 03770001~Bloemendaal;Veen en Duin
 03770002~Bloemendaal;Wildhoef
 03770003~Bloemendaal;Duinlustpark
 03770004~Bloemendaal;Provinciaal Ziekenhuis
 03770005~Bloemendaal;De Rijp
 03770009~Bloemendaal;Verspreide huizen Bloemendaal
 03770100~Bloemendaal;Overveen
 03770101~Bloemendaal;Oldenhove
 03770109~Bloemendaal;Overveen-West
 03770200~Bloemendaal;Aerdenhout-Centrum
 03770201~Bloemendaal;Aerdenhout-West
 03770202~Bloemendaal;Aerdenhout-Noord
 03770209~Bloemendaal;Aerdenhout-Zuid
 03770300~Bloemendaal;Vogelenzang
 03770309~Bloemendaal;Verspreide huizen Vogelenzang
 03770400~Bloemendaal;Oude Kern Bennebroek
 03770401~Bloemendaal;Villawijk Het Duin
 03770402~Bloemendaal;Leidsevaart- Bloemhof
 03770403~Bloemendaal;Villawijk Bijweg
 03770404~Bloemendaal;Meerwijk
 03770409~Bloemendaal;Park Lokhorsterduin
 03830001~Castricum;Centrum-Noord
 03830011~Castricum;Centrum-Zuid
 03830101~Castricum;Oranjebuurt
 03830111~Castricum;Kooiweg
 03830201~Castricum;Molendijk
 03830211~Castricum;Noord-End
 03830221~Castricum;Albert's Hoeve
 03830301~Castricum;Beverwijkerstraatweg
 03830311~Castricum;Buitengebied
 03830401~Castricum;Bakkum-Noord
 03830411~Castricum;Bakkum-Zuid
